Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1988","1988","1000 US$","2142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","14812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1999","1999","1000 US$","29990","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","22359","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","8927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","2328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","355","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","94","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","34","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","19","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","21","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","131","Malaysia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","1928","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","2155","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","133","Mali","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","127","Marshall Islands","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","410","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","127","Marshall Islands","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","21","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","136","Mauritania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","136","Mauritania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","136","Mauritania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1987","1987","1000 US$","6513","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1988","1988","1000 US$","13177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1989","1989","1000 US$","11796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","8851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","16062","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","6538","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","7746","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","137","Mauritius","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","6402","A","Aggregate, may include official, semi-official, estimated or calculated data"
